Num	Good Pair	Bad Pair	Good_Surp	Bad_Surp	Correct
1	Wes breaks the window more than Fred does. Wes did not break the window, let alone Fred.	Wes breaks the window more than Fred does. Wes breaks the window , let alone Fred.	tensor(2.5550)	tensor(1.3092)	Y
2	Wes breaks the window less than Fred does. Fred did not break the window, let alone Wes.	Wes breaks the window less than Fred does. Fred breaks the window , let alone Wes.	tensor(2.7827)	tensor(1.3893)	Y
3	Wes breaks the glass more than Fred does. Wes did not break the glass, let alone Fred.	Wes breaks the glass more than Fred does. Wes breaks the glass , let alone Fred.	tensor(2.4938)	tensor(1.0924)	Y
4	Wes breaks the glass less than Fred does. Fred did not break the glass, let alone Wes.	Wes breaks the glass less than Fred does. Fred breaks the glass , let alone Wes.	tensor(2.8218)	tensor(1.4348)	Y
5	Wes breaks the toy more than Fred does. Wes did not break the toy, let alone Fred.	Wes breaks the toy more than Fred does. Wes breaks the toy , let alone Fred.	tensor(2.1825)	tensor(1.0734)	Y
6	Wes breaks the toy less than Fred does. Fred did not break the toy, let alone Wes.	Wes breaks the toy less than Fred does. Fred breaks the toy , let alone Wes.	tensor(2.6632)	tensor(1.3259)	Y
7	Wes rips the paper more than Fred does. Wes did not rip the paper, let alone Fred.	Wes rips the paper more than Fred does. Wes rips the paper , let alone Fred.	tensor(2.2405)	tensor(1.5785)	Y
8	Wes rips the paper less than Fred does. Fred did not rip the paper, let alone Wes.	Wes rips the paper less than Fred does. Fred rips the paper , let alone Wes.	tensor(2.3403)	tensor(1.4767)	Y
9	Wes rips the shirt more than Fred does. Wes did not rip the shirt, let alone Fred.	Wes rips the shirt more than Fred does. Wes rips the shirt , let alone Fred.	tensor(2.1950)	tensor(1.4414)	Y
10	Wes rips the shirt less than Fred does. Fred did not rip the shirt, let alone Wes.	Wes rips the shirt less than Fred does. Fred rips the shirt , let alone Wes.	tensor(2.3767)	tensor(1.4804)	Y
11	Wes rips the napkin more than Fred does. Wes did not rip the napkin, let alone Fred.	Wes rips the napkin more than Fred does. Wes rips the napkin , let alone Fred.	tensor(2.2031)	tensor(1.5854)	Y
12	Wes rips the napkin less than Fred does. Fred did not rip the napkin, let alone Wes.	Wes rips the napkin less than Fred does. Fred rips the napkin , let alone Wes.	tensor(2.3614)	tensor(1.5180)	Y
13	Wes rips the towel more than Fred does. Wes did not rip the towel, let alone Fred.	Wes rips the towel more than Fred does. Wes rips the towel , let alone Fred.	tensor(2.0884)	tensor(1.4855)	Y
14	Wes rips the towel less than Fred does. Fred did not rip the towel, let alone Wes.	Wes rips the towel less than Fred does. Fred rips the towel , let alone Wes.	tensor(2.2434)	tensor(1.4279)	Y
