Num	Good Pair	Bad Pair	Good_Surp	Bad_Surp	Correct
1	Wes teases me more than Fred does. Wes did not tease me, let alone Fred.	Wes teases me more than Fred does. Wes teases me, let alone Fred.	tensor(2.8583)	tensor(1.8725)	Y
2	Wes teases me less than Fred does. Fred did not tease me, let alone Wes.	Wes teases me less than Fred does. Fred teases me, let alone Wes.	tensor(3.4044)	tensor(2.3947)	Y
3	Wes comforts me more than Fred does. Wes did not comfort me, let alone Fred.	Wes comforts me more than Fred does. Wes comforts me, let alone Fred.	tensor(1.8944)	tensor(1.5354)	Y
4	Wes comforts me less than Fred does. Fred did not comfort me, let alone Wes.	Wes comforts me less than Fred does. Fred comforts me, let alone Wes.	tensor(2.2296)	tensor(1.3150)	Y
5	Wes teaches me more than Fred does. Wes did not teach me, let alone Fred.	Wes teaches me more than Fred does. Wes teaches me, let alone Fred.	tensor(2.0373)	tensor(1.8499)	Y
6	Wes teaches me less than Fred does. Fred did not teach me, let alone Wes.	Wes teaches me less than Fred does. Fred teaches me, let alone Wes.	tensor(2.1781)	tensor(2.1689)	Y
7	Wes learns from me more than Fred does. Wes did not learn from me, let alone Fred.	Wes learns from me more than Fred does. Wes learns from me, let alone Fred.	tensor(2.3022)	tensor(1.5973)	Y
8	Wes learns from me less than Fred does. Fred did not learn from me, let alone Wes.	Wes learns from me less than Fred does. Fred learns from me, let alone Wes.	tensor(2.5358)	tensor(1.9782)	Y
9	Wes helps me more than Fred does. Wes did not help me, let alone Fred.	Wes helps me more than Fred does. Wes helps me, let alone Fred.	tensor(2.1496)	tensor(1.4685)	Y
10	Wes helps me less than Fred does. Fred did not help me, let alone Wes.	Wes helps me less than Fred does. Fred helps me, let alone Wes.	tensor(2.4117)	tensor(1.6169)	Y
11	Wes hinders me more than Fred does. Wes did not hinder me, let alone Fred.	Wes hinders me more than Fred does. Wes hinders me, let alone Fred.	tensor(2.7055)	tensor(1.7275)	Y
12	Wes hinders me less than Fred does. Fred did not hinder me, let alone Wes.	Wes hinders me less than Fred does. Fred hinders me, let alone Wes.	tensor(3.0719)	tensor(1.6043)	Y
13	Wes cooperates with me more than Fred does. Wes did not cooperate with me, let alone Fred.	Wes cooperates with me more than Fred does. Wes cooperates with me, let alone Fred.	tensor(2.9080)	tensor(1.8952)	Y
