Num	Good Pair	Bad Pair	Good_Surp	Bad_Surp	Correct
1	I barely got up in time to eat lunch, let alone cook breakfast. I would have needed to get up earlier in order to cook breakfast than to eat lunch.	I barely got up in time to eat lunch, alone let cook breakfast. I would have needed to get up earlier in order to cook breakfast than to eat lunch.	tensor(127.9870)	tensor(141.5795)	Y
2	I doubt you could get Fred to eat shrimp, let alone Louise squid. It would probably be more challenging to get Fred to eat shrimp than to get Louise to eat squid.	I doubt you could get Fred to eat shrimp, alone let Louise squid. It would probably be more challenging to get Fred to eat shrimp than to get Louise to eat squid.	tensor(172.2318)	tensor(177.2072)	Y
3	I was too young to serve in World War Two, let alone World War One. I would've needed to be even older to have served in World War One than to have served in World War Two.	I was too young to serve in World War Two, alone let World War One. I would've needed to be even older to have served in World War One than to have served in World War Two.	tensor(152.7192)	tensor(164.3451)	Y
4	Look, around here you can get arrested for going barefoot, let alone for walking around naked. Going barefoot is generally less likely to be a crime than walking around naked.	Look, around here you can get arrested for going barefoot, alone let for walking around naked. Going barefoot is generally less likely to be a crime than walking around naked.	tensor(161.3660)	tensor(174.7538)	Y
5	Don't worry. Little Seymour's parents let him drink whiskey, let alone coke. Allowing a child to drink whiskey is more lenient than allowing a child to drink Coke.	Don't worry. Little Seymour's parents let him drink whiskey, alone let coke. Allowing a child to drink whiskey is more lenient than allowing a child to drink Coke.	tensor(184.4565)	tensor(197.3731)	Y
6	I doubt you could get Fred to eat squid, let alone Louise. Louise is even less likely to eat squid than Fred is.	I doubt you could get Fred to eat squid, alone let Louise. Louise is even less likely to eat squid than Fred is.	tensor(141.1591)	tensor(150.3920)	Y
7	I doubt you could get Fred, let alone Louise, to eat squid. Louise is even less likely to eat squid than Fred is.	I doubt you could get Fred, alone let Louise, to eat squid. Louise is even less likely to eat squid than Fred is.	tensor(148.2671)	tensor(153.5211)	Y
8	My observations warrant the inference that Fred will not eat shrimp, let alone squid. Fred is even less likely to eat squid than he is to eat shrimp.	My observations warrant the inference that Fred will not eat shrimp, alone let squid. Fred is even less likely to eat squid than he is to eat shrimp.	tensor(170.7542)	tensor(182.1838)	Y
9	I doubt he made Colonel in World War II, let alone General. It is even less likely that he made General in World War Two than he made Colonel.	I doubt he made Colonel in World War II, alone let General. It is even less likely that he made General in World War Two than he made Colonel.	tensor(148.5943)	tensor(153.7873)	Y
10	He doesn't like shrimp, let alone squid. Liking shrimp is more common than liking squid.	He doesn't like shrimp, alone let squid. Liking shrimp is more common than liking squid.	tensor(117.8708)	tensor(129.3584)	Y
